landmark,pp1,ss1,pp2,ss2,frame
TIME,0.1:30,-,0E:0,01130,3001
CALORIES,,,1 :,11,3001
SPEED,2.1.2,-,21.2,212,3002
WATTS,1-,1,1-,21_,3002
CADENCE,57,_11,57,57,3002
DISTANCE,0.45,-,5h0,04_,3002
TIME,01:30,-,06.10,0130,3002
CALORIES,,,,11,3002
SPEED,2.1.2,-,21.2,212,3003
WATTS,1-,,,21_,3003
CADENCE,57,_1,57,57,3003
DISTANCE,0.45,-,5h 0,04_,3003
TIME,01:30,-,0E10,0130,3003
CALORIES,,,1:,11,3003
SPEED,21.2,-,21.2,212,3004
WATTS,374,,1-,21_,3004
CADENCE,57,_,57,51,3004
DISTANCE,0.45,-,5h 0,04_,3004
TIME,01:30,-,0E.10,0130,3004
CALORIES,,,1,11,3004
SPEED,2.1.2,-,21.2,212,3005
WATTS,374,211,1-,21_,3005
CADENCE,,_1,65,51,3005
DISTANCE,0.45,-,5h0,04_,3005
TIME,01:30,-,0E:10,01130,3005
CALORIES,,,,11,3005
SPEED,2.1.2,-,21.2,212,3006
WATTS,274,211,-1,211,3006
CADENCE,,_11,57,51,3006
DISTANCE,0.45,-,5h0,046,3006
TIME,01:30,-,0E10,0130,3006
CALORIES,,,1,11,3006
SPEED,2.1.2,-,21.2,212,3007
WATTS,15,,,21_,3007
CADENCE,57,_,57,51,3007
DISTANCE,0.45,-,5h0,04_,3007
TIME,01:30,,0E:10,01130,3007
CALORIES,,,1,11,3007
SPEED,2.1.2,-,21.2,212,3008
WATTS,974,211,,21_,3008
CADENCE,57,11,57,57,3008
DISTANCE,0.45,-,560,04_,3008
TIME,01:30,-,0E1.0,0130,3008
CALORIES,,,1 1,11,3008
SPEED,21.2,-,2.12,212,3009
WATTS,274,211,-,211,3009
CADENCE,57,_1,57,57,3009
DISTANCE,0.45,-,560,04_,3009
TIME,01:30,,0E.10,0130,3009
CALORIES,,,,11,3009
SPEED,21.2,-,2.12,212,3010
WATTS,274,211,-1,211,3010
CADENCE,57,_,65,51,3010
DISTANCE,0.45,-,560,__,3010
TIME,01:37,-,LEIO,0137,3010
CALORIES,,,1 1,11,3010
SPEED,2.1.2,-,21.2,212,3011
WATTS,1-,,1-,21_,3011
CADENCE,57,_,57,57,3011
DISTANCE,0.45,-,560,046,3011
TIME,01:37,,E10,0131,3011
CALORIES,,,11,11,3011
SPEED,2.1.2,-,21.2,212,3012
WATTS,274,211,,211,3012
CADENCE,57,_1,57,57,3012
DISTANCE,0.45,-,5h0,04_,3012
TIME,01:37,-,E10,0131,3012
CALORIES,,,1,11,3012
SPEED,212,-1,21.2,2121,3013
WATTS,1-,,1-,21_,3013
CADENCE,57,_1,57,57,3013
DISTANCE,0.45,-,560,0_,3013
TIME,01:31,08,E.10,0131,3013
CALORIES,,,1,11,3013
SPEED,2.1.2,n,21.2,212,3014
WATTS,,211,-,21_,3014
CADENCE,57,11,57,57,3014
DISTANCE,0.45,-,0.45,04_,3014
TIME,01:31,,IE10,01131,3014
CALORIES,,,,11,3014
SPEED,2.1.2,n,TH,212,3015
WATTS,,211,1-,211,3015
CADENCE,57,_1,57,51,3015
DISTANCE,0.45,-,56.0,04_,3015
TIME,01:31,-,E10,0131,3015
CALORIES,,,11,11,3015
SPEED,2.1.2,-,1.2,212,3016
WATTS,1-,_,1-,21_,3016
CADENCE,57,1,65,51,3016
DISTANCE,0.45,-,5h0,04_,3016
TIME,01:37,-,IE:10,01131,3016
CALORIES,,,i i,11,3016
SPEED,2.1.2,-,212,212,3017
WATTS,374,211,1-,21_,3017
CADENCE,57,1111,57,51,3017
DISTANCE,0.45,-,5h0,04_,3017
TIME,01:31,-,1E10,0131,3017
CALORIES,,,1 1,11,3017
SPEED,2.1.2,-,21.2,212,3018
WATTS,314,211,-1,21_,3018
CADENCE,57,1,57,51,3018
DISTANCE,0.45,-,5h0,04_,3018
TIME,01:31,-,1E10,0131,3018
CALORIES,,,,11,3018
SPEED,2.1.2,-,21.2,212,3019
WATTS,,211,1-,211,3019
CADENCE,57,_,57,51,3019
DISTANCE,0.45,-,5h0,046,3019
TIME,01:31,-,IE:10,01131,3019
CALORIES,,,1 1,11,3019
SPEED,2.1.2,-,21.2,212,3020
WATTS,,211,11-1,211,3020
CADENCE,57,11,57,57,3020
DISTANCE,0.45,-,5h0,046,3020
TIME,01:37,-,E0,0131,3020
CALORIES,,,1,11,3020
SPEED,2.1.2,-,21.2,212,3021
WATTS,374,211,-1,21_,3021
CADENCE,5.,111,57,51,3021
DISTANCE,0.45,-,5h0,04_,3021
TIME,01:31,,1E10,0131,3021
CALORIES,,,1,11,3021
SPEED,2.1.2,-,21.2,212,3022
WATTS,,_,,2p_,3022
CADENCE,57,1,57,51,3022
DISTANCE,0.45,-,5h0,04_,3022
TIME,01:31,-,IE:10,01131,3022
CALORIES,,,1 1,11,3022
SPEED,2.1.2,-,21.2,212,3023
WATTS,374,211,1-,211,3023
CADENCE,57,_,57,51,3023
DISTANCE,0.45,-,0.46,04_,3023
TIME,01:31,-,E10,0131,3023
CALORIES,,,,11,3023
SPEED,21.2,-,21.2,212,3024
WATTS,,211,,21_,3024
CADENCE,57,11,57,51,3024
DISTANCE,0.45,-,960,04_,3024
TIME,01:31,-,IE10,0131,3024
CALORIES,,,,11,3024
SPEED,2.1.2,-,21.2,212,3025
WATTS,274,211,1-1,211,3025
CADENCE,57,1,57,51,3025
DISTANCE,0.46,-,9h0,04_,3025
TIME,01:31,-,013.1,0131,3025
CALORIES,,,i i,11,3025
SPEED,212,-,21.2,212,3026
WATTS,1,,,21_,3026
CADENCE,57,_11,05,57,3026
DISTANCE,0.46,-,96.0,046,3026
TIME,01:31,,IE10,0131,3026
CALORIES,,,,11,3026
SPEED,21.2,-,21.2,212,3027
WATTS,,211,1-,21_,3027
CADENCE,57,1,57,51,3027
DISTANCE,0.46,-,96.0,04_,3027
TIME,01:31,-,1E10,0131,3027
CALORIES,,,,11,3027
SPEED,21.2,-,21.2,212,3028
WATTS,,211,1-,21_,3028
CADENCE,57,1,57,57,3028
DISTANCE,0.46,-,96.0,04_,3028
TIME,1E10,-,013.,0131,3028
CALORIES,,,1,11,3028
SPEED,2.1.2,-,21.2,212,3029
WATTS,374,211,1-,211,3029
CADENCE,57,_,57,51,3029
DISTANCE,0.46,-,96.0,04_,3029
TIME,01:31,,IE10,0131,3029
CALORIES,,,,11,3029
SPEED,21.2,-,21.2,212,3030
WATTS,1-,,1-,21_,3030
CADENCE,57,,57,57,3030
DISTANCE,0.46,-,960,04_,3030
TIME,01:31,-,IE10,0131,3030
CALORIES,,,,11,3030
SPEED,212,-,21.2,212,3031
WATTS,374,211,1-,21_,3031
CADENCE,57,1,65,51,3031
DISTANCE,0.46,-,9h0,04_,3031
TIME,01:31,,IE10,0131,3031
CALORIES,,,,11,3031
SPEED,2.1.2,-,21.2,212,3032
WATTS,,211,1-,211,3032
CADENCE,57,11,57,51,3032
DISTANCE,0.46,-,0.46,04_,3032
TIME,01:31,-,0 1.3 1,0131,3032
CALORIES,,,1:1,11,3032
SPEED,212,-,21.2,212,3033
WATTS,1-,,1-,21_,3033
CADENCE,57,_,57,51,3033
DISTANCE,0.46,-,56.0,0_,3033
TIME,01:31,-,IE:10,01131,3033
CALORIES,,,i i,11,3033
SPEED,212,-,21.2,212,3034
WATTS,115,,,_1_,3034
CADENCE,57,_,57,51,3034
DISTANCE,0.46,-,0.46,0_,3034
TIME,01:31,-,013.1,0131,3034
CALORIES,,,,11,3034
SPEED,21.2,-,21.2,212,3035
WATTS,14,211,1-,21_,3035
CADENCE,57,1,57,51,3035
DISTANCE,0.46,-,96.0,04_,3035
TIME,01:31,,1E10,01131,3035
CALORIES,,,1,11,3035
SPEED,212,-,21.2,2121,3036
WATTS,374,211,1-,21_,3036
CADENCE,,_11,57,51,3036
DISTANCE,0.46,-,960,04_,3036
TIME,01:31,-,1E10,0131,3036
CALORIES,,,1,11,3036
SPEED,2.1.2,-,21.2,212,3037
WATTS,274,211,1-,211,3037
CADENCE,57,_,57,51,3037
DISTANCE,0.46,-,96.0,04_,3037
TIME,07:31,-,IE10,0131,3037
CALORIES,,,1,11,3037
SPEED,2.1.2,-,21.2,212,3038
WATTS,1-,,,21_,3038
CADENCE,57,,57,57,3038
DISTANCE,0.46,-,960,04_,3038
TIME,01:31,-,IE10,0131,3038
CALORIES,,,1 1,11,3038
SPEED,2.1.2,-,21.2,212,3039
WATTS,,,1-,21_,3039
CADENCE,57,_,57,57,3039
DISTANCE,0.46,-,96.0,0_,3039
TIME,01:3,-,1E10,0131,3039
CALORIES,,,,11,3039
SPEED,212,-,21.2,212,3040
WATTS,314,211,1-1,21_,3040
CADENCE,,9,,57,3040
DISTANCE,0.46,-,960,804_,3040
TIME,01:3,-,013.,013,3040
CALORIES,,,1,11,3040
SPEED,2.1.2,-,21.2,212,3041
WATTS,314,211,1-,211,3041
CADENCE,57,,57,51,3041
DISTANCE,0.46,-,960,8046,3041
TIME,01:32,-,2E1.0,013_,3041
CALORIES,,,1 1,11,3041
SPEED,2.1.2,-,21.2,212,3042
WATTS,1-,,,21_,3042
CADENCE,57,9,57,57,3042
DISTANCE,0.46,-,96.0,804_,3042
TIME,01:32,,2E10,0132,3042
CALORIES,,,i i,11,3042
SPEED,2.1.2,-,21.2,212,3043
WATTS,1,,,21_,3043
CADENCE,57,_,65,57,3043
DISTANCE,0.46,-,960,804_,3043
TIME,01:32,,0.1:32,01132,3043
CALORIES,,,1 i,11,3043
SPEED,2.1.2,-,21.2,212,3044
WATTS,374,211,,21_,3044
CADENCE,57,1,57,57,3044
DISTANCE,0.46,-,960,8046,3044
TIME,01:32,,261.0,0132,3044
CALORIES,,,,11,3044
SPEED,2.1.2,-,21.2,212,3045
WATTS,1-,,,21_,3045
CADENCE,57,_,57,51,3045
DISTANCE,0.46,-,0.46,80_,3045
TIME,01:32,,2E10,0132,3045
CALORIES,,,,11,3045
SPEED,21.2,-,21.2,212,3046
WATTS,1-,,,21_,3046
CADENCE,57,_,57,51,3046
DISTANCE,0.46,-,960,804_,3046
TIME,01:32,,07:32,01132,3046
CALORIES,,,1 1,11,3046
SPEED,21.2,-,21.2,212,3047
WATTS,1,,1-,21_,3047
CADENCE,57,_,57,51,3047
DISTANCE,0.46,-,960,80_,3047
TIME,01:32,,26.10,0132,3047
CALORIES,,,1,11,3047
SPEED,21.2,-,21.2,212,3048
WATTS,1-,211,1-,21_,3048
CADENCE,57,_,57,51,3048
DISTANCE,0.46,-,36..0,804_,3048
TIME,01:32,,0732,0132,3048
CALORIES,,,1 i,11,3048
SPEED,2.1.2,-,21.2,212,3049
WATTS,314,211,1-,211,3049
CADENCE,57,_1,57,51,3049
DISTANCE,0.46,-,0.46,04_,3049
TIME,01:32,,01.32,0132,3049
CALORIES,,,1 1,11,3049
SPEED,21.2,-,21.2,_12,3050
WATTS,1-,,1-,21_,3050
CADENCE,57,_,57,51,3050
DISTANCE,0.46,-,960,04_,3050
TIME,01:32,-,071:32,011_2,3050
CALORIES,,,1 i,11,3050
SPEED,212,-,1.2,_12,3051
WATTS,1-,,1-,21_,3051
CADENCE,57,_,57,851,3051
DISTANCE,0.46,-,560,0_,3051
TIME,01:32,,071:32,01132,3051
CALORIES,,,,11,3051
SPEED,21.2,-,2,212,3052
WATTS,314,211,1-,211,3052
CADENCE,,9,,51,3052
DISTANCE,0.46,-,96.0,04_,3052
TIME,01:32,-,261.0,0132,3052
CALORIES,,,,11,3052
SPEED,2.1.2,-,21.2,212,3053
WATTS,15,,1-,21_,3053
CADENCE,57,_,65,51,3053
DISTANCE,0.46,-,960,0_,3053
TIME,01:32,-,261.0,0132,3053
CALORIES,,,,11,3053
SPEED,21.2,-,2.12,212,3054
WATTS,7-,,,21_,3054
CADENCE,57,1_,57,57,3054
DISTANCE,0.46,-,960,04_,3054
TIME,01:32,-,261.0,0132,3054
CALORIES,,,,11,3054
SPEED,212,-,21.2,_12,3055
WATTS,374,211,1-,211,3055
CADENCE,57,,65,151,3055
DISTANCE,0.46,-,960,04_,3055
TIME,01:32,-,07.32,0132,3055
CALORIES,,,,11,3055
SPEED,2.1.2,-,2,21_,3056
WATTS,374,21,1-,211,3056
CADENCE,57,__,57,57,3056
DISTANCE,0.46,-,9h0,8046,3056
TIME,01:32,-,261.0,0132,3056
CALORIES,,,1,11,3056
SPEED,202,-,8.02,208,3057
WATTS,,,209,20_,3057
CADENCE,59,1_1,65,99,3057
DISTANCE,0.46,-,0.46,04_,3057
TIME,01:32,-,26:0,01132,3057
CALORIES,,,1,11,3057
SPEED,802,-,20.6,208,3058
WATTS,,21,209,209,3058
CADENCE,,_1,59,58,3058
DISTANCE,0.46,-,0.46,8046,3058
TIME,07:32,-,261.0,0132,3058
CALORIES,,,1,11,3058
SPEED,802,-1,20.8,2081,3059
WATTS,275,,209,20_,3059
CADENCE,56,__,55,56,3059
DISTANCE,0.46,-,0.46,0_,3059
TIME,01:32,,261.0,0132,3059
CALORIES,,,11,11,3059
SPEED,20.8,-1,20.8,2081,3060
WATTS,205,21,205,205,3060
CADENCE,56,_1,95,56,3060
DISTANCE,0.46,-,0.46,04e,3060
TIME,01:32,-,2E1.0,0132,3060
CALORIES,,,1,11,3060
SPEED,802,-,20.8,208,3061
WATTS,205,,205,20_,3061
CADENCE,56,_1,56,56,3061
DISTANCE,0.46,-,560,0_,3061
TIME,01:32,-,2E1.0,0132,3061
CALORIES,,,,11,3061
SPEED,20.8,-,20.8,208,3062
WATTS,205,,205,20_,3062
CADENCE,56,_1,95,96,3062
DISTANCE,0.46,-,96.0,04_,3062
TIME,01:32,-,071.32,0132,3062
CALORIES,,,1 1,11,3062
SPEED,802,-,5.02,_08,3063
WATTS,205,,205,20_,3063
CADENCE,56,1_,55,56,3063
DISTANCE,0.46,-,96.0,04_,3063
TIME,01:32,-,261.0,0132,3063
CALORIES,,,1 1,11,3063
SPEED,20.8,-,20.6,208,3064
WATTS,205,205,205,205,3064
CADENCE,56,_1,55,56,3064
DISTANCE,0.46,-,9h.0,__,3064
TIME,01:32,-,2610,0132,3064
CALORIES,,,11,11,3064
SPEED,20.8,-,20.8,208,3065
WATTS,205,205,205,205,3065
CADENCE,56,1_,56,56,3065
DISTANCE,0.46,-,96.0,0_,3065
TIME,01:32,-,0.132,0132,3065
CALORIES,,,,11,3065
SPEED,802,-,8.02,20_,3066
WATTS,205,,205,20_,3066
CADENCE,56,_1,56,56,3066
DISTANCE,0.46,-,9h 0,04_,3066
TIME,01:32,-,261.0,0132,3066
CALORIES,,,,11,3066
SPEED,802,-,6.02,208,3067
WATTS,205,,205,20_,3067
CADENCE,56,1,56,56,3067
DISTANCE,0.46,-,960,04_,3067
TIME,01:32,-,261.0,0132,3067
CALORIES,,,1 I,11,3067
SPEED,20.8,-,20.8,208,3068
WATTS,205,205,205,205,3068
CADENCE,56,,95,56,3068
DISTANCE,0.46,-,0.46,04_,3068
TIME,01:32,-,261.0,0132,3068
CALORIES,,,11,11,3068
SPEED,20.8,-,20.8,208,3069
WATTS,205,205,205,205,3069
CADENCE,56,11_1,55,56,3069
DISTANCE,0.46,-,96.0,0_,3069
TIME,01:32,-,261.0,0132,3069
CALORIES,,,,11,3069
SPEED,802,-,20.6,208,3070
WATTS,-05,,205,20_,3070
CADENCE,56,1_,56,56,3070
DISTANCE,0.46,-,96.0,04_,3070
TIME,01:33,-,0733,013_,3070
CALORIES,,,1,11,3070
SPEED,802,-,8.02,208,3071
WATTS,205,,205,20_,3071
CADENCE,56,1,95,56,3071
DISTANCE,0.46,-,960,0_,3071
TIME,01:33,-,EE10,0133,3071
CALORIES,,,11,11,3071
SPEED,20.8,-,20.8,208,3072
WATTS,205,,205,20_,3072
CADENCE,56,1,56,56,3072
DISTANCE,0.46,-,0.46,04_,3072
TIME,01:33,-,0.133,0133,3072
CALORIES,,,11,11,3072
SPEED,802,-,20.6,208,3073
WATTS,205,,205,20_,3073
CADENCE,56,1_,55,56,3073
DISTANCE,0.46,-,0.46,0_,3073
TIME,07:33,-,EE10,0113_,3073
CALORIES,,,,11,3073
SPEED,20.8,-,20.8,208,3074
WATTS,205,205,205,205,3074
CADENCE,56,1,56,56,3074
DISTANCE,0.46,-,0.46,046,3074
TIME,0.1:33,-,EE10,0133,3074
CALORIES,,,,11,3074
SPEED,802,-1,20.8,2081,3075
WATTS,205,,205,20_,3075
CADENCE,56,,56,56,3075
DISTANCE,0.46,-,0.46,046,3075
TIME,EE:1D,-,EE:10,01133,3075
CALORIES,,,,11,3075
SPEED,,,,,3076
WATTS,205,,205,20_,3076
CADENCE,56,,56,56,3076
DISTANCE,0.46,-,0.46,04_,3076
TIME,01:33,-,EE.10,0133,3076
CALORIES,,,1,11,3076
SPEED,20.8,-,20.0,208,3077
WATTS,205,,205,20_,3077
CADENCE,56,1,56,56,3077
DISTANCE,0.46,-,960,046,3077
TIME,01:33,-,01.33,0133,3077
CALORIES,,,1 1,11,3077
SPEED,,-,20.8,208,3078
WATTS,205,,205,20_,3078
CADENCE,56,,56,56,3078
DISTANCE,0.46,-,560,04_,3078
TIME,01:33,-,EE:10,01133,3078
CALORIES,,,,11,3078
SPEED,802,-1,20.8,2081,3079
WATTS,205,,205,20_,3079
CADENCE,56,,56,56,3079
DISTANCE,0.4,-,0.45,04_,3079
TIME,01:33,-,EE10,0133,3079
CALORIES,,,,11,3079
SPEED,20.8,-1,20.3,2081,3080
WATTS,205,,205,20_,3080
CADENCE,56,1,56,56,3080
DISTANCE,0.4,-,,04_,3080
TIME,01:33,-,EE10,0133,3080
CALORIES,,,11,11,3080
SPEED,802,-,0.02,208,3081
WATTS,205,,205,20_,3081
CADENCE,56,_,56,56,3081
DISTANCE,0.47,-,_h 0,043,3081
TIME,07:33,,EE10,0133,3081
CALORIES,,,1,11,3081
SPEED,,-,20.8,208,3082
WATTS,205,,205,20_,3082
CADENCE,56,_,56,56,3082
DISTANCE,0.47,-,,0_,3082
TIME,01:33,-,EE10,0133,3082
CALORIES,,,,11,3082
SPEED,802,-,8.02,208,3083
WATTS,205,205,205,205,3083
CADENCE,56,_11,55,56,3083
DISTANCE,0.47,-,Lh0,04_,3083
TIME,EE:10,-,EE10,0133,3083
CALORIES,,,,11,3083
SPEED,802,-1,20.8,2081,3084
WATTS,205,,205,20_,3084
CADENCE,56,_,50,5_,3084
DISTANCE,0.4,-,0.47,04_,3084
TIME,01:33,-,01:33,01133,3084
CALORIES,,,1,11,3084
SPEED,20.8,-1,0.02,2081,3085
WATTS,205,,205,20_,3085
CADENCE,56,_,55,56,3085
DISTANCE,0.47,-,_h0,043,3085
TIME,01:33,,EE10,0133,3085
CALORIES,,,1,11,3085
SPEED,802,-1,20.3,2081,3086
WATTS,205,,205,20_,3086
CADENCE,56,1,56,56,3086
DISTANCE,0.47,-,,04_,3086
TIME,01:33,-,EE10,0133,3086
CALORIES,,,i i,11,3086
SPEED,20.8,-1,20.8,2081,3087
WATTS,205,,205,20_,3087
CADENCE,56,_,95,56,3087
DISTANCE,0.47,-,660,043,3087
TIME,01:33,-,EE10,0133,3087
CALORIES,,,1,11,3087
SPEED,,,,,3088
WATTS,205,205,205,205,3088
CADENCE,56,1,56,56,3088
DISTANCE,0.47,-,_h0,04_,3088
TIME,01:33,-,EE10,0133,3088
CALORIES,,,1,11,3088
SPEED,802,-1,20.0,2081,3089
WATTS,205,,502,20_,3089
CADENCE,56,__1,56,56,3089
DISTANCE,0.47,-,660,043,3089
TIME,01:33,,01.33,0133,3089
CALORIES,,,1,11,3089
SPEED,20.8,-,20.8,208,3090
WATTS,205,205,205,205,3090
CADENCE,56,1_1,56,56,3090
DISTANCE,0.47,-,_h0,04_,3090
TIME,0.1:33,,EE.10,0133,3090
CALORIES,,,1,11,3090
SPEED,20.8,-,20.8,208,3091
WATTS,205,205,205,205,3091
CADENCE,56,_1,95,56,3091
DISTANCE,0.47,-,6h0,04_,3091
TIME,01:33,-,EE10,01133,3091
CALORIES,,,,11,3091
SPEED,20.8,-,0.02,208,3092
WATTS,205,,205,20_,3092
CADENCE,56,_11,56,56,3092
DISTANCE,0.47,-,_h0,04_,3092
TIME,01:33,-,EE10,0133,3092
CALORIES,,,1,11,3092
SPEED,802,-,20.3,208,3093
WATTS,205,,205,20_,3093
CADENCE,56,,56,56,3093
DISTANCE,0.47,-,Lh0,043,3093
TIME,EE:1D,-,EE10,0133,3093
CALORIES,,,1,11,3093
SPEED,20.8,-1,20.0,2081,3094
WATTS,205,,205,20_,3094
CADENCE,56,_,56,56,3094
DISTANCE,0.47,-,Lh 0,043,3094
TIME,01:33,-,0733,0133,3094
CALORIES,,,,11,3094
SPEED,20.8,-,6.02,208,3095
WATTS,205,205,205,206,3095
CADENCE,56,,95,56,3095
DISTANCE,0.47,-,_h0,04_,3095
TIME,01:33,-,EE10,0133,3095
CALORIES,,,1 1,11,3095
SPEED,20.8,-,20.0,208,3096
WATTS,205,205,205,205,3096
CADENCE,56,,56,56,3096
DISTANCE,LHD,-,6h 0,047,3096
TIME,07:33,-,EE10,0133,3096
CALORIES,,,11,11,3096
SPEED,20.8,-,8.02,208,3097
WATTS,205,205,205,205,3097
CADENCE,56,,56,56,3097
DISTANCE,0.47,-,6h0,0_,3097
TIME,0.7:33,-,EE:10,01133,3097
CALORIES,,,i i,11,3097
SPEED,20.8,-1,0.02,2081,3098
WATTS,205,,205,20_,3098
CADENCE,56,_,56,56,3098
DISTANCE,0.47,-,6h0,043,3098
TIME,EE:10,-,07.33,0133,3098
CALORIES,,,1 1,11,3098
SPEED,20.8,8,29.8,2__,3099
WATTS,205,,205,20_,3099
CADENCE,56,_111,95,56,3099
DISTANCE,0.47,-,6h0,04_,3099
TIME,FE:1D,-,EE10,01133,3099
CALORIES,,,,11,3099
SPEED,20.8,-,20.2,208,3100
WATTS,205,,205,20_,3100
CADENCE,56,_1111,56,96,3100
DISTANCE,0.47,-,660,04_,3100
TIME,01:34,-,FE10,0113_,3100
CALORIES,,,1,11,3100
SPEED,20.8,-,20.8,208,3101
WATTS,205,205,205,205,3101
CADENCE,56,11,55,56,3101
DISTANCE,0.47,-,6h0,04_,3101
TIME,0.7:34,-,hE:10,01134,3101
CALORIES,,,i 1,11,3101
SPEED,,-,9.02,208,3102
WATTS,205,205,205,205,3102
CADENCE,56,_111,56,56,3102
DISTANCE,0.47,-,6h0,04_,3102
TIME,0.1:34,,hE.1 0,0134,3102
CALORIES,,,1,11,3102
SPEED,20.8,-1,20.,2081,3103
WATTS,,,205,20_,3103
CADENCE,56,_1111,55,56,3103
DISTANCE,0.47,-,6h0,043,3103
TIME,01:34,-,hE1 0,0134,3103
CALORIES,,,i i,11,3103
SPEED,802,-,0.02,208,3104
WATTS,205,205,205,205,3104
CADENCE,56,,55,56,3104
DISTANCE,0.47,-,660,047,3104
TIME,01:34,-,hE1 0,0134,3104
CALORIES,,,1:,11,3104
SPEED,802,-,6.02,208,3105
WATTS,-75,,205,20_,3105
CADENCE,56,7_,55,56,3105
DISTANCE,0.47,-,0.47,04_,3105
TIME,01:34,,hE1 0,0134,3105
CALORIES,,,1,11,3105
SPEED,20.8,-,20.8,208,3106
WATTS,205,205,205,205,3106
CADENCE,56,_1111,55,56,3106
DISTANCE,0.47,-,_h0,04_,3106
TIME,0.1:34,-,hE:10,01134,3106
CALORIES,,,11,11,3106
SPEED,20.8,-1,8.02,2081,3107
WATTS,205,,205,20_,3107
CADENCE,56,_11,56,56,3107
DISTANCE,0.47,-,_H0,04_,3107
TIME,0.1:34,,hE: 0,01134,3107
CALORIES,,,1,11,3107
SPEED,802,-,20.8,208,3108
WATTS,205,,205,20_,3108
CADENCE,56,1_1,56,56,3108
DISTANCE,LHD,-,Lh0,047,3108
TIME,01:34,-,HE.10,0134,3108
CALORIES,,,i 1,11,3108
SPEED,802,-1,20.8,2081,3109
WATTS,205,,205,20_,3109
CADENCE,56,,55,56,3109
DISTANCE,0.4.,-,_h0,04_,3109
TIME,0.1:34,,hE10,0134,3109
CALORIES,,,1 1,11,3109
SPEED,20.8,-1,202,2081,3110
WATTS,205,,205,20_,3110
CADENCE,56,,56,_56,3110
DISTANCE,0.47,-,660.,0_,3110
TIME,0.1:34,,hE! 0,0134,3110
CALORIES,,,,11,3110
SPEED,20.8,-,20.8,208,3111
WATTS,205,,205,20_,3111
CADENCE,56,11,55,56,3111
DISTANCE,0.47,-,6h0,04_,3111
TIME,0.1:34,-,hE:1 0,01134,3111
CALORIES,,,1,11,3111
SPEED,802,-,20.8,208,3112
WATTS,205,,205,20_,3112
CADENCE,56,11,56,56,3112
DISTANCE,0.47,-,,047,3112
TIME,01:34,-,hE:1 0,01134,3112
CALORIES,,,,11,3112
SPEED,20.8,-1,20.3,2081,3113
WATTS,205,,205,20_,3113
CADENCE,56,_,96,96,3113
DISTANCE,0.47,-,,04_,3113
TIME,01:34,-,hE1 0,0134,3113
CALORIES,,,i1,11,3113
SPEED,20.8,-1,2.02,2081,3114
WATTS,205,,205,20_,3114
CADENCE,56,,55,56,3114
DISTANCE,0.47,-,660,04_,3114
TIME,0.1:34,-,hE10,0134,3114
CALORIES,,,,11,3114
SPEED,,-,20.8,208,3115
WATTS,205,,205,20_,3115
CADENCE,56,,96,96,3115
DISTANCE,0.47,-,_h0,04_,3115
TIME,01:34,-,hE.10,0134,3115
CALORIES,,,1 1,11,3115
SPEED,20.8,-,20H,20a,3116
WATTS,,,205,20_,3116
CADENCE,55,1,55,56,3116
DISTANCE,0.47,-,660,0_,3116
TIME,01:34,-,6E10,0134,3116
CALORIES,,,,11,3116
SPEED,20.8,-,20.8,208,3117
WATTS,195,_5,386,_86,3117
CADENCE,55,_1,55,55,3117
DISTANCE,0.47,-,6h0,04_,3117
TIME,01:34,-,1E:10,01131,3117
CALORIES,,,1i,11,3117
SPEED,20.4,-,20.8,208,3118
WATTS,195,,386,_8_,3118
CADENCE,55,_111,55,55,3118
DISTANCE,0.47,-,_h0,04_,3118
TIME,01:34,-,hE1 0,0134,3118
CALORIES,,,11,11,3118
SPEED,6.02,-1,6.02,2091,3119
WATTS,196,,486,_8_,3119
CADENCE,55,_,55,55,3119
DISTANCE,0.47,-,6h0,04_,3119
TIME,01:34,11_,hE1 0,0134,3119
CALORIES,,,,11,3119
SPEED,602,-1,20.9,2091,3120
WATTS,196,,196,19_,3120
CADENCE,55,__1,55,55,3120
DISTANCE,0.4,-,_60,04_,3120
TIME,0.1:34,-,hE:i 0,01134,3120
CALORIES,,,1 1,11,3120
SPEED,20.4,-1,6.02,2091,3121
WATTS,196,195,196,196,3121
CADENCE,55,1,55,55,3121
DISTANCE,0.4,-,_h0,04_,3121
TIME,01:34,,hE1 0,0134,3121
CALORIES,,,,11,3121
SPEED,20.4,-1,602,2041,3122
WATTS,196,,196,19_,3122
CADENCE,55,_,55,55,3122
DISTANCE,0.47,-,6h0,04_,3122
TIME,0.1:34,-,hE1 0,0134,3122
CALORIES,,,11,11,3122
SPEED,20.4,-,602,204,3123
WATTS,196,,196,19_,3123
CADENCE,55,_11,55,55,3123
DISTANCE,0.47,-,,043,3123
TIME,0.1:34,-,hE:1 0,01134,3123
CALORIES,,,ii,11,3123
SPEED,20.4,-,602,204,3124
WATTS,196,,196,19_,3124
CADENCE,55,_111,55,55,3124
DISTANCE,0.47,-,6h0,04_,3124
TIME,01:34,-,0 1.34,0134,3124
CALORIES,,,,11,3124
SPEED,602,-,603,_04,3125
WATTS,196,,196,19_,3125
CADENCE,55,_,35,95,3125
DISTANCE,0.47,-,_h 0,04_,3125
TIME,0.1:34,-,hE10,0134,3125
CALORIES,,,1,11,3125
SPEED,602,-,20.4,204,3126
WATTS,196,,196,19_,3126
CADENCE,55,,55,95,3126
DISTANCE,0.47,-,660,04_,3126
