,landmark,inference_text,inference_score,landmark_bbox,match_bbox,frame,frame_num,ssocr
0,CADENCE,46,0.9991031885147095,"[[1122.  443.]
 [1340.  443.]
 [1340.  504.]
 [1122.  504.]]","[[1182.  520.]
 [1358.  520.]
 [1358.  651.]
 [1182.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1529.png,1529,45
1,CALORIES,3,0.9675447344779968,"[[1091.  798.]
 [1322.  802.]
 [1321.  864.]
 [1090.  859.]]","[[1158.  891.]
 [1242.  891.]
 [1242. 1001.]
 [1158. 1001.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1529.png,1529,3
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1529.png,1529,..-.
3,SPEED,,,"[[216. 437.]
 [368. 437.]
 [368. 494.]
 [216. 494.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1529.png,1529,1-1.1
4,TIME,05:00120,0.9722276926040649,"[[758. 798.]
 [882. 798.]
 [882. 860.]
 [758. 860.]]","[[ 287.  869.]
 [1014.  876.]
 [1013. 1013.]
 [ 286. 1006.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1529.png,1529,00150
5,WATTS,,,"[[707. 436.]
 [879. 441.]
 [877. 505.]
 [705. 500.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1529.png,1529,1_3_
0,CADENCE,10/20,0.9995242953300476,"[[1121.  440.]
 [1338.  445.]
 [1337.  503.]
 [1120.  498.]]","[[1518.  284.]
 [1678.  284.]
 [1678.  341.]
 [1518.  341.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1530.png,1530,45
1,CALORIES,,,"[[1091.  796.]
 [1322.  800.]
 [1321.  862.]
 [1090.  857.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1530.png,1530,3
2,DISTANCE,,,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1530.png,1530,0.21
3,SPEED,,,"[[211. 430.]
 [371. 435.]
 [369. 499.]
 [209. 494.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1530.png,1530,-
4,TIME,05:00120,0.971537172794342,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]","[[ 287.  867.]
 [1015.  876.]
 [1013. 1013.]
 [ 285. 1004.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1530.png,1530,00150
5,WATTS,,,"[[708. 439.]
 [878. 439.]
 [878. 502.]
 [708. 502.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1530.png,1530,11_
0,CADENCE,45,0.9996700286865234,"[[1122.  441.]
 [1340.  441.]
 [1340.  502.]
 [1122.  502.]]","[[1184.  506.]
 [1366.  516.]
 [1358.  659.]
 [1176.  649.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1531.png,1531,45
1,CALORIES,,,"[[1091.  796.]
 [1322.  800.]
 [1321.  862.]
 [1090.  857.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1531.png,1531,3
2,DISTANCE,1120,0.9552590847015381,"[[212. 796.]
 [449. 792.]
 [450. 847.]
 [213. 852.]]","[[ 289.  864.]
 [ 669.  877.]
 [ 665. 1013.]
 [ 285. 1001.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1531.png,1531,-
3,SPEED,,,"[[214. 435.]
 [368. 435.]
 [368. 492.]
 [214. 492.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1531.png,1531,1-1.1
4,TIME,00:50,0.9378190040588379,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]","[[ 611.  875.]
 [1010.  880.]
 [1009.  999.]
 [ 610.  994.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1531.png,1531,00150
5,WATTS,,,"[[707. 434.]
 [879. 439.]
 [877. 505.]
 [705. 500.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1531.png,1531,18_
0,CADENCE,45,0.9998937845230103,"[[1121.  440.]
 [1338.  445.]
 [1337.  503.]
 [1120.  498.]]","[[1178.  518.]
 [1356.  509.]
 [1364.  652.]
 [1186.  661.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1532.png,1532,_45
1,CALORIES,3,0.9616495966911316,"[[1091.  796.]
 [1320.  800.]
 [1319.  862.]
 [1090.  857.]]","[[1158.  891.]
 [1240.  891.]
 [1240.  999.]
 [1158.  999.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1532.png,1532,3
2,DISTANCE,20,0.9992197751998901,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]","[[ 289.  868.]
 [ 511.  875.]
 [ 507. 1007.]
 [ 285.  999.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1532.png,1532,0.21
3,SPEED,16.7,0.9964972138404846,"[[214. 433.]
 [370. 433.]
 [370. 496.]
 [214. 496.]]","[[258. 504.]
 [536. 504.]
 [536. 649.]
 [258. 649.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1532.png,1532,1-1.1
4,TIME,00:50,0.9516143798828125,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]","[[ 626.  876.]
 [1012.  876.]
 [1012. 1003.]
 [ 626. 1003.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1532.png,1532,00150
5,WATTS,,,"[[708. 439.]
 [878. 439.]
 [878. 502.]
 [708. 502.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1532.png,1532,18_
0,CADENCE,45,0.9998393058776855,"[[1120.  443.]
 [1340.  443.]
 [1340.  504.]
 [1120.  504.]]","[[1182.  520.]
 [1360.  520.]
 [1360.  651.]
 [1182.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1533.png,1533,45
1,CALORIES,,,"[[1091.  798.]
 [1322.  802.]
 [1321.  864.]
 [1090.  859.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1533.png,1533,3
2,DISTANCE,0.22,0.991795539855957,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]","[[ 291.  870.]
 [ 621.  881.]
 [ 617. 1012.]
 [ 287. 1001.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1533.png,1533,0.2.-_
3,SPEED,16.7,0.9981244802474976,"[[214. 433.]
 [372. 433.]
 [372. 496.]
 [214. 496.]]","[[256. 500.]
 [541. 505.]
 [538. 656.]
 [253. 650.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1533.png,1533,1_1.1
4,TIME,00:50,0.9429193735122681,"[[758. 798.]
 [882. 798.]
 [882. 860.]
 [758. 860.]]","[[ 622.  879.]
 [1010.  879.]
 [1010. 1001.]
 [ 622. 1001.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1533.png,1533,00150
5,WATTS,16,0.9604465961456299,"[[707. 434.]
 [879. 439.]
 [877. 505.]
 [705. 500.]]","[[846. 512.]
 [994. 512.]
 [994. 643.]
 [846. 643.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1533.png,1533,116_
0,CADENCE,45,0.9996989965438843,"[[1123.  442.]
 [1338.  447.]
 [1337.  503.]
 [1122.  498.]]","[[1182.  522.]
 [1358.  522.]
 [1358.  651.]
 [1182.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1534.png,1534,45
1,CALORIES,3,0.9530542492866516,"[[1093.  798.]
 [1321.  805.]
 [1319.  866.]
 [1091.  859.]]","[[1158.  891.]
 [1240.  891.]
 [1240. 1001.]
 [1158. 1001.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1534.png,1534,3
2,DISTANCE,0.22,0.9985842108726501,"[[218. 800.]
 [448. 800.]
 [448. 850.]
 [218. 850.]]","[[ 292.  873.]
 [ 655.  880.]
 [ 652. 1011.]
 [ 289. 1004.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1534.png,1534,07
3,SPEED,16.7,0.9990745186805725,"[[216. 437.]
 [368. 437.]
 [368. 494.]
 [216. 494.]]","[[256. 504.]
 [542. 504.]
 [542. 655.]
 [256. 655.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1534.png,1534,16..-..1
4,TIME,00:50,0.9371975660324097,"[[760. 798.]
 [882. 798.]
 [882. 860.]
 [760. 860.]]","[[ 619.  877.]
 [1010.  882.]
 [1009. 1001.]
 [ 618.  996.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1534.png,1534,00150
5,WATTS,16,0.981812596321106,"[[707. 436.]
 [879. 441.]
 [877. 505.]
 [705. 500.]]","[[840. 512.]
 [996. 512.]
 [996. 643.]
 [840. 643.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1534.png,1534,116_
0,CADENCE,45,0.9998856782913208,"[[1120.  443.]
 [1340.  443.]
 [1340.  504.]
 [1120.  504.]]","[[1182.  520.]
 [1358.  520.]
 [1358.  651.]
 [1182.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1535.png,1535,45
1,CALORIES,,,"[[1091.  798.]
 [1322.  802.]
 [1321.  864.]
 [1090.  859.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1535.png,1535,3
2,DISTANCE,0.22,0.9981290102005005,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]","[[ 293.  873.]
 [ 655.  882.]
 [ 651. 1013.]
 [ 289. 1004.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1535.png,1535,0.211..1
3,SPEED,16.7,0.997087836265564,"[[214. 433.]
 [372. 433.]
 [372. 496.]
 [214. 496.]]","[[256. 502.]
 [542. 502.]
 [542. 653.]
 [256. 653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1535.png,1535,16.7
4,TIME,00:50,0.9416071772575378,"[[758. 798.]
 [882. 798.]
 [882. 860.]
 [758. 860.]]","[[ 620.  881.]
 [1010.  881.]
 [1010. 1001.]
 [ 620. 1001.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1535.png,1535,00150
5,WATTS,16,0.9799716472625732,"[[708. 439.]
 [878. 439.]
 [878. 502.]
 [708. 502.]]","[[840. 512.]
 [994. 512.]
 [994. 643.]
 [840. 643.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1535.png,1535,116_
0,CADENCE,45,0.9997867345809937,"[[1122.  443.]
 [1338.  443.]
 [1338.  498.]
 [1122.  498.]]","[[1184.  518.]
 [1358.  518.]
 [1358.  651.]
 [1184.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1536.png,1536,45
1,CALORIES,,,"[[1091.  796.]
 [1320.  800.]
 [1319.  862.]
 [1090.  857.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1536.png,1536,3
2,DISTANCE,0.22,0.9988867044448853,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]","[[ 292.  869.]
 [ 597.  874.]
 [ 594. 1005.]
 [ 289. 1000.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1536.png,1536,0.2111.1
3,SPEED,16.7,0.9988031387329102,"[[214. 435.]
 [368. 435.]
 [368. 492.]
 [214. 492.]]","[[256. 498.]
 [541. 503.]
 [538. 656.]
 [253. 650.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1536.png,1536,16.7
4,TIME,00:50,0.9697980880737305,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]","[[ 620.  879.]
 [1014.  879.]
 [1014.  999.]
 [ 620.  999.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1536.png,1536,0015...1
5,WATTS,16,0.9735175371170044,"[[706. 437.]
 [876. 437.]
 [876. 500.]
 [706. 500.]]","[[842. 510.]
 [988. 510.]
 [988. 643.]
 [842. 643.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1536.png,1536,116
0,CADENCE,45,0.9997148513793945,"[[1120.  441.]
 [1340.  441.]
 [1340.  502.]
 [1120.  502.]]","[[1184.  518.]
 [1358.  518.]
 [1358.  651.]
 [1184.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1537.png,1537,45
1,CALORIES,,,"[[1091.  796.]
 [1320.  800.]
 [1319.  862.]
 [1090.  857.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1537.png,1537,3
2,DISTANCE,220,0.999687671661377,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]","[[ 292.  871.]
 [ 597.  876.]
 [ 594. 1007.]
 [ 289. 1002.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1537.png,1537,0.22
3,SPEED,16.7,0.9986957311630249,"[[214. 435.]
 [368. 435.]
 [368. 492.]
 [214. 492.]]","[[256. 502.]
 [538. 502.]
 [538. 653.]
 [256. 653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1537.png,1537,16.7
4,TIME,00:503,0.907828152179718,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]","[[ 615.  873.]
 [1252.  880.]
 [1251. 1009.]
 [ 614. 1002.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1537.png,1537,00151
5,WATTS,16,0.9869667291641235,"[[707. 434.]
 [879. 439.]
 [877. 503.]
 [705. 498.]]","[[840. 510.]
 [986. 510.]
 [986. 643.]
 [840. 643.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1537.png,1537,116_
0,CADENCE,45,0.9998418092727661,"[[1123.  440.]
 [1338.  445.]
 [1337.  503.]
 [1122.  498.]]","[[1182.  522.]
 [1358.  522.]
 [1358.  651.]
 [1182.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1538.png,1538,45
1,CALORIES,,,"[[1091.  798.]
 [1320.  802.]
 [1319.  864.]
 [1090.  859.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1538.png,1538,3
2,DISTANCE,0.22,0.9989231824874878,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]","[[ 292.  873.]
 [ 601.  880.]
 [ 598. 1011.]
 [ 289. 1004.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1538.png,1538,01.22
3,SPEED,16.7,0.9987399578094482,"[[216. 437.]
 [368. 437.]
 [368. 494.]
 [216. 494.]]","[[256. 504.]
 [540. 504.]
 [540. 653.]
 [256. 653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1538.png,1538,16.7
4,TIME,00:573,0.902717113494873,"[[760. 800.]
 [882. 800.]
 [882. 858.]
 [760. 858.]]","[[ 615.  873.]
 [1251.  882.]
 [1249. 1007.]
 [ 613.  998.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1538.png,1538,00151.
5,WATTS,16,0.9863204956054688,"[[707. 436.]
 [879. 441.]
 [877. 505.]
 [705. 500.]]","[[838. 512.]
 [992. 512.]
 [992. 643.]
 [838. 643.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1538.png,1538,116_
0,CADENCE,45,0.9992882609367371,"[[1121.  442.]
 [1338.  447.]
 [1337.  505.]
 [1120.  500.]]","[[1182.  526.]
 [1354.  526.]
 [1354.  647.]
 [1182.  647.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1539.png,1539,45
1,CALORIES,,,"[[1091.  798.]
 [1323.  805.]
 [1321.  866.]
 [1089.  859.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1539.png,1539,3
2,DISTANCE,1.220,0.9666709899902344,"[[218. 802.]
 [448. 802.]
 [448. 852.]
 [218. 852.]]","[[ 291.  875.]
 [ 666.  880.]
 [ 665. 1009.]
 [ 290. 1004.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1539.png,1539,0.22
3,SPEED,16.7,0.9992569088935852,"[[216. 437.]
 [370. 437.]
 [370. 494.]
 [216. 494.]]","[[258. 506.]
 [542. 506.]
 [542. 655.]
 [258. 655.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1539.png,1539,16.7
4,TIME,00:573,0.9130618572235107,"[[758. 795.]
 [883. 801.]
 [880. 860.]
 [755. 855.]]","[[ 613.  873.]
 [1251.  882.]
 [1249. 1007.]
 [ 611.  998.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1539.png,1539,-
5,WATTS,16,0.9848055839538574,"[[708. 441.]
 [878. 441.]
 [878. 504.]
 [708. 504.]]","[[838. 514.]
 [996. 514.]
 [996. 643.]
 [838. 643.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1539.png,1539,116
0,CADENCE,45,0.9999203085899353,"[[1122.  445.]
 [1338.  445.]
 [1338.  500.]
 [1122.  500.]]","[[1182.  520.]
 [1358.  520.]
 [1358.  651.]
 [1182.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1540.png,1540,45
1,CALORIES,,,"[[1093.  800.]
 [1318.  804.]
 [1317.  860.]
 [1092.  855.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1540.png,1540,3.-
2,DISTANCE,0.22,0.9983360171318054,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]","[[ 292.  873.]
 [ 599.  880.]
 [ 596. 1011.]
 [ 289. 1004.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1540.png,1540,0122
3,SPEED,16.7,0.9987916946411133,"[[216. 437.]
 [368. 437.]
 [368. 494.]
 [216. 494.]]","[[256. 504.]
 [540. 504.]
 [540. 653.]
 [256. 653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1540.png,1540,16.7
4,TIME,,,"[[758. 798.]
 [882. 798.]
 [882. 858.]
 [758. 858.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1540.png,1540,00151
5,WATTS,16,0.9894337058067322,"[[708. 439.]
 [878. 439.]
 [878. 502.]
 [708. 502.]]","[[838. 512.]
 [988. 512.]
 [988. 643.]
 [838. 643.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1540.png,1540,116_
0,CADENCE,45,0.9998010396957397,"[[1120.  441.]
 [1340.  441.]
 [1340.  502.]
 [1120.  502.]]","[[1184.  518.]
 [1358.  518.]
 [1358.  651.]
 [1184.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1541.png,1541,45
1,CALORIES,,,"[[1091.  796.]
 [1320.  800.]
 [1319.  862.]
 [1090.  857.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1541.png,1541,3
2,DISTANCE,0.22,0.9976549744606018,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]","[[ 292.  876.]
 [ 588.  876.]
 [ 588. 1001.]
 [ 292. 1001.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1541.png,1541,0.22
3,SPEED,16.7,0.9983999133110046,"[[214. 435.]
 [368. 435.]
 [368. 492.]
 [214. 492.]]","[[256. 502.]
 [540. 502.]
 [540. 653.]
 [256. 653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1541.png,1541,16.-1
4,TIME,00:573,0.9244557023048401,"[[758. 796.]
 [882. 796.]
 [882. 858.]
 [758. 858.]]","[[ 617.  871.]
 [1249.  880.]
 [1247. 1005.]
 [ 615.  996.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1541.png,1541,00151
5,WATTS,16,0.986437201499939,"[[706. 437.]
 [876. 437.]
 [876. 500.]
 [706. 500.]]","[[840. 510.]
 [988. 510.]
 [988. 643.]
 [840. 643.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1541.png,1541,116
0,CADENCE,45,0.9998409748077393,"[[1119.  436.]
 [1340.  441.]
 [1339.  503.]
 [1118.  498.]]","[[1184.  518.]
 [1358.  518.]
 [1358.  651.]
 [1184.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1542.png,1542,-
1,CALORIES,,,"[[1091.  796.]
 [1320.  800.]
 [1319.  862.]
 [1090.  857.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1542.png,1542,3
2,DISTANCE,22.0,0.9093694090843201,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]","[[ 292.  871.]
 [ 593.  876.]
 [ 590. 1007.]
 [ 289. 1002.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1542.png,1542,0.22
3,SPEED,16.7,0.9982872009277344,"[[214. 435.]
 [368. 435.]
 [368. 492.]
 [214. 492.]]","[[256. 502.]
 [538. 502.]
 [538. 653.]
 [256. 653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1542.png,1542,16.-1
4,TIME,00:573,0.9489732384681702,"[[756. 794.]
 [886. 794.]
 [886. 860.]
 [756. 860.]]","[[ 615.  875.]
 [1248.  882.]
 [1247. 1007.]
 [ 614. 1000.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1542.png,1542,-
5,WATTS,16,0.987238883972168,"[[706. 437.]
 [876. 437.]
 [876. 500.]
 [706. 500.]]","[[840. 510.]
 [988. 510.]
 [988. 643.]
 [840. 643.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1542.png,1542,116
0,CADENCE,45,0.9996880292892456,"[[1120.  443.]
 [1340.  443.]
 [1340.  504.]
 [1120.  504.]]","[[1182.  520.]
 [1358.  520.]
 [1358.  649.]
 [1182.  649.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1543.png,1543,45
1,CALORIES,,,"[[1091.  796.]
 [1323.  803.]
 [1321.  864.]
 [1089.  857.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1543.png,1543,3
2,DISTANCE,1.220,0.9837797284126282,"[[216. 800.]
 [448. 800.]
 [448. 850.]
 [216. 850.]]","[[ 291.  871.]
 [ 669.  881.]
 [ 665. 1015.]
 [ 287. 1006.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1543.png,1543,0.22
3,SPEED,16.7,0.9985538721084595,"[[214. 433.]
 [372. 433.]
 [372. 496.]
 [214. 496.]]","[[256. 504.]
 [542. 504.]
 [542. 653.]
 [256. 653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1543.png,1543,16.-1
4,TIME,00:573,0.9144155979156494,"[[758. 798.]
 [882. 798.]
 [882. 858.]
 [758. 858.]]","[[ 607.  875.]
 [1251.  884.]
 [1249. 1007.]
 [ 605.  998.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1543.png,1543,00151
5,WATTS,16,0.9667067527770996,"[[708. 439.]
 [878. 439.]
 [878. 502.]
 [708. 502.]]","[[838. 512.]
 [994. 512.]
 [994. 643.]
 [838. 643.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1543.png,1543,116
0,CADENCE,45,0.9968740344047546,"[[1122.  447.]
 [1338.  447.]
 [1338.  502.]
 [1122.  502.]]","[[1182.  526.]
 [1354.  526.]
 [1354.  647.]
 [1182.  647.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1544.png,1544,45
1,CALORIES,,,"[[1091.  798.]
 [1321.  805.]
 [1319.  866.]
 [1089.  859.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1544.png,1544,3
2,DISTANCE,0.22,0.9966212511062622,"[[214. 798.]
 [450. 798.]
 [450. 854.]
 [214. 854.]]","[[ 291.  875.]
 [ 666.  880.]
 [ 665. 1009.]
 [ 290. 1004.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1544.png,1544,-
3,SPEED,16.7,0.9990972280502319,"[[215. 434.]
 [369. 439.]
 [367. 497.]
 [213. 492.]]","[[256. 506.]
 [542. 506.]
 [542. 655.]
 [256. 655.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1544.png,1544,16.-1
4,TIME,,,"[[760. 795.]
 [883. 801.]
 [880. 860.]
 [757. 855.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1544.png,1544,-
5,WATTS,16,0.9766712188720703,"[[708. 441.]
 [878. 441.]
 [878. 504.]
 [708. 504.]]","[[838. 514.]
 [996. 514.]
 [996. 643.]
 [838. 643.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1544.png,1544,116
0,CADENCE,45,0.9985514283180237,"[[1120.  443.]
 [1340.  443.]
 [1340.  504.]
 [1120.  504.]]","[[1184.  524.]
 [1356.  524.]
 [1356.  647.]
 [1184.  647.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1545.png,1545,45
1,CALORIES,,,"[[1091.  798.]
 [1320.  802.]
 [1319.  864.]
 [1090.  859.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1545.png,1545,3
2,DISTANCE,1.220,0.985709547996521,"[[216. 800.]
 [446. 800.]
 [446. 850.]
 [216. 850.]]","[[ 292.  878.]
 [ 666.  878.]
 [ 666. 1007.]
 [ 292. 1007.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1545.png,1545,..-
3,SPEED,16.7,0.986950695514679,"[[214. 437.]
 [368. 437.]
 [368. 494.]
 [214. 494.]]","[[256. 504.]
 [542. 504.]
 [542. 655.]
 [256. 655.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1545.png,1545,16.-1
4,TIME,,,"[[758. 798.]
 [882. 798.]
 [882. 858.]
 [758. 858.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1545.png,1545,c10151
5,WATTS,16,0.9753329157829285,"[[706. 439.]
 [876. 439.]
 [876. 502.]
 [706. 502.]]","[[838. 512.]
 [994. 512.]
 [994. 643.]
 [838. 643.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1545.png,1545,116
0,CADENCE,45,0.9998363256454468,"[[1123.  436.]
 [1338.  441.]
 [1337.  503.]
 [1122.  498.]]","[[1184.  518.]
 [1358.  518.]
 [1358.  651.]
 [1184.  651.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1546.png,1546,-
1,CALORIES,,,"[[1091.  796.]
 [1320.  800.]
 [1319.  862.]
 [1090.  857.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1546.png,1546,3
2,DISTANCE,0.22,0.9985651969909668,"[[213. 792.]
 [450. 796.]
 [449. 852.]
 [212. 847.]]","[[ 294.  876.]
 [ 596.  876.]
 [ 596. 1001.]
 [ 294. 1001.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1546.png,1546,-
3,SPEED,16.7,0.9974838495254517,"[[216. 435.]
 [368. 435.]
 [368. 492.]
 [216. 492.]]","[[256. 502.]
 [540. 502.]
 [540. 653.]
 [256. 653.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1546.png,1546,16.7
4,TIME,,,"[[756. 794.]
 [886. 794.]
 [886. 860.]
 [756. 860.]]",,/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1546.png,1546,-
5,WATTS,16,0.9853695631027222,"[[706. 437.]
 [876. 437.]
 [876. 500.]
 [706. 500.]]","[[842. 510.]
 [988. 510.]
 [988. 643.]
 [842. 643.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1546.png,1546,116
0,CADENCE,45,0.9997573494911194,"[[1122.  443.]
 [1338.  443.]
 [1338.  498.]
 [1122.  498.]]","[[1182.  518.]
 [1358.  518.]
 [1358.  649.]
 [1182.  649.]]",/bucket/exercise-machina/tmpqdhq4d5e/frames/output_1547.png,1547,45
